"ACCIDENT_NO","SURFACE_COND","Surface Cond Desc","SURFACE_COND_SEQ"
"12001017869 ","1","Dry","1"
"12001017884 ","1","Dry","1"
"12001017893 ","1","Dry","1"
"12001017896 ","1","Dry","1"
"12001017900 ","1","Dry","1"
"12001017906 ","1","Dry","1"
"12001017911 ","1","Dry","1"
"12001017922 ","1","Dry","1"
"12001017924 ","2","Wet","1"
"12001017928 ","1","Dry","1"
"12001017957 ","1","Dry","1"
"12001017959 ","1","Dry","1"
"12001017961 ","2","Wet","1"
"12001017963 ","1","Dry","1"
"12001017965 ","2","Wet","1"
"12001017983 ","1","Dry","1"
"12001017995 ","2","Wet","1"
"12001017997 ","2","Wet","1"
"12001018001 ","1","Dry","1"
"12001018008 ","1","Dry","1"
"12001018015 ","2","Wet","1"
"12001018018 ","1","Dry","1"
"12001018020 ","2","Wet","1"
"12001018022 ","2","Wet","1"
"12001018055 ","1","Dry","1"
"12001018057 ","1","Dry","1"
"12001018167 ","1","Dry","1"
"12001018181 ","1","Dry","1"
"12001018184 ","1","Dry","1"
"12001018187 ","9","Unknown","1"
"12001018191 ","1","Dry","1"
"12001018192 ","1","Dry","1"
"12001018198 ","1","Dry","1"
"12001018272 ","1","Dry","1"
"12001018281 ","1","Dry","1"
"12001018284 ","1","Dry","1"
"12001018287 ","1","Dry","1"
"12001018291 ","1","Dry","1"
"12001018312 ","1","Dry","1"
"12001018313 ","2","Wet","1"
"12001018330 ","2","Wet","1"
"12001018331 ","9","Unknown","1"
"12001018367 ","1","Dry","1"
"12001018370 ","1","Dry","1"
"12001018374 ","1","Dry","1"
"12001018376 ","1","Dry","1"
"12001018446 ","1","Dry","1"
"12001018452 ","1","Dry","1"
"12001018454 ","1","Dry","1"
"12001018459 ","1","Dry","1"
"12001018460 ","1","Dry","1"
"12001018461 ","1","Dry","1"
"12001018464 ","1","Dry","1"
"12001018468 ","2","Wet","1"
"12001018469 ","1","Dry","1"
"12001018472 ","1","Dry","1"
"12001018483 ","2","Wet","1"
"12001018484 ","1","Dry","1"
"12001018486 ","1","Dry","1"
"12001018493 ","2","Wet","1"
"12001018496 ","2","Wet","1"
"12001018498 ","1","Dry","1"
"12001018499 ","1","Dry","1"
"12001018500 ","1","Dry","1"
"12001018501 ","1","Dry","1"
"12001018506 ","2","Wet","1"
"12001018512 ","1","Dry","1"
"12001018525 ","2","Wet","1"
"12001018527 ","1","Dry","1"
"12001018571 ","1","Dry","1"
"12001018588 ","1","Dry","1"
"12001018612 ","1","Dry","1"
"12001018614 ","2","Wet","1"
"12001018623 ","2","Wet","1"
"12001018670 ","1","Dry","1"
"12001018678 ","1","Dry","1"
"12001018733 ","1","Dry","1"
"12001018735 ","1","Dry","1"
"12001018737 ","1","Dry","1"
"12001018776 ","2","Wet","1"
"12001018791 ","2","Wet","1"
"12001018840 ","2","Wet","1"
"12001018845 ","2","Wet","1"
"12001018847 ","1","Dry","1"
"12001018848 ","2","Wet","1"
"12001018854 ","2","Wet","1"
"12001018859 ","9","Unknown","1"
"12001018862 ","2","Wet","1"
"12001018868 ","1","Dry","1"
"12001018869 ","1","Dry","1"
"12001018870 ","1","Dry","1"
"12001018874 ","1","Dry","1"
"12001018905 ","1","Dry","1"
"12001018909 ","1","Dry","1"
"12001018920 ","1","Dry","1"
"12001019056 ","2","Wet","1"
"12001019057 ","1","Dry","1"
"12001019062 ","1","Dry","1"
"12001019064 ","1","Dry","1"
"12001019066 ","1","Dry","1"
"12001019068 ","2","Wet","1"
"12001019076 ","1","Dry","1"
"12001019080 ","1","Dry","1"
"12001019087 ","1","Dry","1"
"12001019147 ","1","Dry","1"
"12001019154 ","2","Wet","1"
"12001019164 ","1","Dry","1"
"12001019168 ","1","Dry","1"
"12001019172 ","2","Wet","1"
"12001019177 ","1","Dry","1"
"12001019190 ","1","Dry","1"
"12001019193 ","1","Dry","1"
"12001019200 ","1","Dry","1"
"12001019212 ","2","Wet","1"
"12001019221 ","1","Dry","1"
"12001019239 ","1","Dry","1"
"12001019245 ","1","Dry","1"
"12001019249 ","2","Wet","1"
"12001019252 ","1","Dry","1"
"12001019260 ","1","Dry","1"
"12001019268 ","1","Dry","1"
"12001019270 ","1","Dry","1"
"12001019277 ","1","Dry","1"
"12001019294 ","2","Wet","1"
"12001019430 ","1","Dry","1"
"12001019432 ","1","Dry","1"
"12001019435 ","2","Wet","1"
"12001019444 ","1","Dry","1"
"12001019446 ","1","Dry","1"
"12001019449 ","2","Wet","1"
"12001019450 ","1","Dry","1"
"12001019459 ","2","Wet","1"
"12001019482 ","1","Dry","1"
"12001019492 ","1","Dry","1"
"12001019500 ","2","Wet","1"
"12001019504 ","2","Wet","1"
"12001019515 ","1","Dry","1"
"12001019517 ","1","Dry","1"
"12001019522 ","1","Dry","1"
"12001019524 ","1","Dry","1"
"12001019534 ","2","Wet","1"
"12001019630 ","1","Dry","1"
"12001019633 ","1","Dry","1"
"12001019637 ","2","Wet","1"
"12001019638 ","1","Dry","1"
"12001019641 ","2","Wet","1"
"12001019677 ","1","Dry","1"
"12001019693 ","2","Wet","1"
"12001019696 ","1","Dry","1"
"12001019725 ","2","Wet","1"
"12001019732 ","1","Dry","1"
"12001019743 ","1","Dry","1"
"12001019761 ","1","Dry","1"
"12001019764 ","1","Dry","1"
"12001019769 ","2","Wet","1"
"12001019788 ","2","Wet","1"
"12001019798 ","1","Dry","1"
"12001019845 ","1","Dry","1"
"12001019850 ","1","Dry","1"
"12001019853 ","1","Dry","1"
"12001019885 ","1","Dry","1"
"12001019886 ","1","Dry","1"
"12001019893 ","1","Dry","1"
"12001019908 ","1","Dry","1"
"12001019913 ","1","Dry","1"
"12001019926 ","2","Wet","1"
"12001019941 ","1","Dry","1"
"12001019949 ","1","Dry","1"
"12001019961 ","2","Wet","1"
"12001019969 ","1","Dry","1"
"12001019984 ","2","Wet","1"
"12001019992 ","9","Unknown","1"
"12001019995 ","2","Wet","1"
"12001020013 ","1","Dry","1"
"12001020026 ","2","Wet","1"
"12001020055 ","2","Wet","1"
"12001020063 ","1","Dry","1"
"12001020092 ","2","Wet","1"
"12001020181 ","2","Wet","1"
"12001020208 ","2","Wet","1"
"12001020210 ","2","Wet","1"
"12001020221 ","9","Unknown","1"
"12001020225 ","1","Dry","1"
"12001020232 ","1","Dry","1"
"12001020235 ","2","Wet","1"
"12001020236 ","1","Dry","1"
"12001020240 ","2","Wet","1"
"12001020241 ","2","Wet","1"
"12001020243 ","2","Wet","1"
"12001020246 ","2","Wet","1"
"12001020250 ","2","Wet","1"
"12001020251 ","1","Dry","1"
"12001020252 ","1","Dry","1"
"12001020253 ","1","Dry","1"
"12001020289 ","2","Wet","1"
"12001020316 ","2","Wet","1"
"12001020318 ","2","Wet","1"
"12001020321 ","2","Wet","1"
"12001020322 ","1","Dry","1"
"12001020339 ","2","Wet","1"
"12001020343 ","2","Wet","1"
"12001020352 ","2","Wet","1"
"12001020353 ","1","Dry","1"
"12001020358 ","2","Wet","1"
"12001020361 ","2","Wet","1"
"12001020363 ","2","Wet","1"
"12001020369 ","2","Wet","1"
"12001020377 ","9","Unknown","1"
"12001020388 ","2","Wet","1"
"12001020397 ","2","Wet","1"
"12001020410 ","2","Wet","1"
"12001020412 ","1","Dry","1"
"12001020421 ","1","Dry","1"
"12001020423 ","1","Dry","1"
"12001020432 ","1","Dry","1"
"12001020448 ","2","Wet","1"
"12001020457 ","1","Dry","1"
"12001020467 ","1","Dry","1"
"12001020467 ","2","Wet","2"
"12001020476 ","1","Dry","1"
"12001020485 ","1","Dry","1"
"12001020487 ","1","Dry","1"
"12001020496 ","1","Dry","1"
"12001020501 ","1","Dry","1"
"12001020548 ","1","Dry","1"
"12001020598 ","1","Dry","1"
"12001020611 ","2","Wet","1"
"12001020633 ","1","Dry","1"
"12001020640 ","1","Dry","1"
"12001020648 ","1","Dry","1"
"12001020653 ","1","Dry","1"
"12001020656 ","1","Dry","1"
"12001020662 ","1","Dry","1"
"12001020664 ","1","Dry","1"
"12001020684 ","1","Dry","1"
"12001020688 ","2","Wet","1"
"12001020689 ","1","Dry","1"
"12001020717 ","1","Dry","1"
"12001020749 ","2","Wet","1"
"12001020753 ","1","Dry","1"
"12001020757 ","1","Dry","1"
"12001020791 ","2","Wet","1"
"12001020821 ","2","Wet","1"
"12001020822 ","2","Wet","1"
"12001020825 ","2","Wet","1"
"12001020850 ","1","Dry","1"
"12001020854 ","1","Dry","1"
"12001020856 ","2","Wet","1"
"12001020858 ","1","Dry","1"
"12001020865 ","2","Wet","1"
"12001020884 ","1","Dry","1"
"12001020893 ","1","Dry","1"
"12001020920 ","2","Wet","1"
"12001020945 ","1","Dry","1"
"12001020965 ","1","Dry","1"
"12001020977 ","1","Dry","1"
"12001020980 ","1","Dry","1"
"12001020999 ","1","Dry","1"
"12001021004 ","2","Wet","1"
"12001021015 ","1","Dry","1"
"12001021031 ","1","Dry","1"
"12001021039 ","1","Dry","1"
"12001021046 ","1","Dry","1"
"12001021052 ","1","Dry","1"
"12001021057 ","1","Dry","1"
"12001021061 ","2","Wet","1"
"12001021063 ","2","Wet","1"
"12001021067 ","1","Dry","1"
"12001021070 ","1","Dry","1"
"12001021089 ","1","Dry","1"
"12001021094 ","1","Dry","1"
"12001021102 ","1","Dry","1"
"12001021107 ","1","Dry","1"
"12001021125 ","2","Wet","1"
"12001021130 ","2","Wet","1"
"12001021143 ","1","Dry","1"
"12001021146 ","2","Wet","1"
"12001021159 ","1","Dry","1"
"12001021163 ","1","Dry","1"
"12001021170 ","1","Dry","1"
"12001021261 ","1","Dry","1"
"12001021269 ","1","Dry","1"
"12001021271 ","1","Dry","1"
"12001021274 ","1","Dry","1"
"12001021276 ","1","Dry","1"
"12001021278 ","1","Dry","1"
"12001021281 ","1","Dry","1"
"12001021363 ","1","Dry","1"
"12001021364 ","1","Dry","1"
"12001021374 ","1","Dry","1"
"12001021385 ","1","Dry","1"
"12001021390 ","1","Dry","1"
"12001021391 ","1","Dry","1"
"12001021396 ","1","Dry","1"
"12001021398 ","1","Dry","1"
"12001021411 ","1","Dry","1"
"12001021414 ","1","Dry","1"
"12001021415 ","2","Wet","1"
"12001021427 ","1","Dry","1"
"12001021431 ","1","Dry","1"
"12001021434 ","1","Dry","1"
"12001021440 ","1","Dry","1"
"12001021446 ","1","Dry","1"
"12001021451 ","2","Wet","1"
"12001021455 ","1","Dry","1"
"12001021461 ","1","Dry","1"
"12001021472 ","1","Dry","1"
"12001021474 ","1","Dry","1"
"12001021479 ","1","Dry","1"
"12001021486 ","1","Dry","1"
"12001021494 ","1","Dry","1"
"12001021499 ","1","Dry","1"
"12001021523 ","1","Dry","1"
"12001021544 ","1","Dry","1"
"12001021545 ","1","Dry","1"
"12001021568 ","1","Dry","1"
"12001021588 ","1","Dry","1"
"12001021661 ","1","Dry","1"
"12001021749 ","1","Dry","1"
"12001021756 ","1","Dry","1"
"12001021757 ","1","Dry","1"
"12001021765 ","1","Dry","1"
"12001021775 ","1","Dry","1"
"12001021782 ","1","Dry","1"
"12001021798 ","1","Dry","1"
"12001021799 ","1","Dry","1"
"12001021801 ","1","Dry","1"
"12001021807 ","1","Dry","1"
"12001021808 ","2","Wet","1"
"12001021811 ","1","Dry","1"
"12001021849 ","2","Wet","1"
"12001021880 ","2","Wet","1"
"12001021901 ","1","Dry","1"
"12001021908 ","1","Dry","1"
"12001021920 ","1","Dry","1"
"12001021922 ","1","Dry","1"
"12001021927 ","1","Dry","1"
"12001021931 ","1","Dry","1"
"12001021958 ","2","Wet","1"
"12001021964 ","1","Dry","1"
"12001021976 ","1","Dry","1"
"12001021986 ","1","Dry","1"
"12001022022 ","1","Dry","1"
"12001022026 ","1","Dry","1"
"12001022043 ","1","Dry","1"
"12001022047 ","2","Wet","1"
"12001022049 ","1","Dry","1"
"12001022053 ","1","Dry","1"
"12001022055 ","2","Wet","1"
"12001022061 ","2","Wet","1"
"12001022091 ","1","Dry","1"
"12001022096 ","1","Dry","1"
"12001022103 ","1","Dry","1"
"12001022104 ","1","Dry","1"
"12001022115 ","9","Unknown","1"
"12001022145 ","1","Dry","1"
"12001022152 ","1","Dry","1"
"12001022156 ","1","Dry","1"
"12001022158 ","1","Dry","1"
"12001022161 ","1","Dry","1"
"12001022199 ","1","Dry","1"
"12001022205 ","1","Dry","1"
"12001022213 ","1","Dry","1"
"12001022221 ","1","Dry","1"
"12001022253 ","1","Dry","1"
"12001022257 ","1","Dry","1"
"12001022328 ","2","Wet","1"
"12001022380 ","9","Unknown","1"
"12001022457 ","1","Dry","1"
"12001022461 ","1","Dry","1"
"12001022481 ","1","Dry","1"
"12001022490 ","1","Dry","1"
"12001022499 ","1","Dry","1"
"12001022503 ","1","Dry","1"
"12001022507 ","1","Dry","1"
"12001022515 ","1","Dry","1"
"12001022517 ","1","Dry","1"
"12001022540 ","1","Dry","1"
"12001022545 ","2","Wet","1"
"12001022548 ","1","Dry","1"
"12001022581 ","1","Dry","1"
"12001022582 ","2","Wet","1"
"12001022596 ","1","Dry","1"
"12001022601 ","1","Dry","1"
"12001022612 ","1","Dry","1"
"12001022616 ","1","Dry","1"
"12001022636 ","1","Dry","1"
"12001022640 ","1","Dry","1"
"12001022661 ","1","Dry","1"
"12001022723 ","2","Wet","1"
"12001022735 ","1","Dry","1"
"12001022764 ","1","Dry","1"
"12001022765 ","2","Wet","1"
"12001022793 ","1","Dry","1"
"12001022796 ","1","Dry","1"
"12001022811 ","1","Dry","1"
"12001022815 ","2","Wet","1"
"12001022817 ","1","Dry","1"
"12001022819 ","1","Dry","1"
"12001022822 ","1","Dry","1"
"12001022826 ","1","Dry","1"
"12001022830 ","1","Dry","1"
"12001022839 ","2","Wet","1"
"12001022842 ","1","Dry","1"
"12001022854 ","1","Dry","1"
"12001022860 ","2","Wet","1"
"12001022876 ","1","Dry","1"
"12001022880 ","1","Dry","1"
"12001022881 ","2","Wet","1"
"12001022882 ","1","Dry","1"
"12001022972 ","1","Dry","1"
"12001022976 ","1","Dry","1"
"12001022979 ","2","Wet","1"
"12001022988 ","1","Dry","1"
"12001022998 ","1","Dry","1"
"12001023000 ","1","Dry","1"
"12001023005 ","1","Dry","1"
"12001023007 ","1","Dry","1"
"12001023012 ","1","Dry","1"
"12001023017 ","1","Dry","1"
"12001023024 ","2","Wet","1"
"12001023027 ","1","Dry","1"
"12001023122 ","1","Dry","1"
"12001023128 ","2","Wet","1"
"12001023138 ","1","Dry","1"
"12001023151 ","1","Dry","1"
"12001023175 ","1","Dry","1"
"12001023187 ","2","Wet","1"
"12001023188 ","1","Dry","1"
"12001023193 ","1","Dry","1"
"12001023282 ","2","Wet","1"
"12001023283 ","1","Dry","1"
"12001023285 ","1","Dry","1"
"12001023294 ","1","Dry","1"
"12001023361 ","2","Wet","1"
"12001023365 ","1","Dry","1"
"12001023369 ","1","Dry","1"
"12001023370 ","1","Dry","1"
"12001023382 ","2","Wet","1"
"12001023385 ","1","Dry","1"
"12001023388 ","1","Dry","1"
"12001023390 ","2","Wet","1"
"12001023392 ","1","Dry","1"
"12001023400 ","2","Wet","1"
"12001023401 ","1","Dry","1"
"12001023408 ","1","Dry","1"
"12001023410 ","1","Dry","1"
"12001023421 ","1","Dry","1"
"12001023426 ","1","Dry","1"
"12001023427 ","1","Dry","1"
"12001023430 ","2","Wet","1"
"12001023460 ","1","Dry","1"
"12001023478 ","1","Dry","1"
"12001023488 ","1","Dry","1"
"12001023490 ","2","Wet","1"
"12001023559 ","2","Wet","1"
"12001023570 ","1","Dry","1"
"12001023575 ","1","Dry","1"
"12001023587 ","2","Wet","1"
"12001023598 ","1","Dry","1"
"12001023603 ","1","Dry","1"
"12001023609 ","1","Dry","1"
"12001023615 ","1","Dry","1"
"12001023688 ","1","Dry","1"
"12001023699 ","1","Dry","1"
"12001023703 ","1","Dry","1"
"12001023706 ","2","Wet","1"
"12001023712 ","1","Dry","1"
"12001023717 ","1","Dry","1"
"12001023720 ","2","Wet","1"
"12001023728 ","1","Dry","1"
"12001023742 ","2","Wet","1"
"12001023746 ","1","Dry","1"
"12001023747 ","1","Dry","1"
"12001023755 ","1","Dry","1"
"12001023759 ","2","Wet","1"
"12001023760 ","2","Wet","1"
"12001023761 ","1","Dry","1"
"12001023762 ","2","Wet","1"
"12001023766 ","2","Wet","1"
"12001023890 ","2","Wet","1"
"12001023935 ","1","Dry","1"
"12001023956 ","1","Dry","1"
"12001023959 ","1","Dry","1"
"12001023962 ","9","Unknown","1"
"12001023964 ","1","Dry","1"
"12001023976 ","1","Dry","1"
"12001024005 ","9","Unknown","1"
"12001024027 ","1","Dry","1"
"12001024032 ","1","Dry","1"
"12001024041 ","1","Dry","1"
"12001024066 ","1","Dry","1"
"12001024069 ","1","Dry","1"
"12001024071 ","1","Dry","1"
"12001024084 ","1","Dry","1"
"12001024096 ","2","Wet","1"
"12001024101 ","1","Dry","1"
"12001024106 ","1","Dry","1"
"12001024119 ","2","Wet","1"
"12001024123 ","1","Dry","1"
"12001024128 ","1","Dry","1"
"12001024133 ","1","Dry","1"
"12001024137 ","1","Dry","1"
"12001024140 ","2","Wet","1"
"12001024160 ","2","Wet","1"
"12001024164 ","1","Dry","1"
"12001024166 ","2","Wet","1"
"12001024201 ","1","Dry","1"
"12001024205 ","1","Dry","1"
"12001024222 ","2","Wet","1"
"12001024224 ","9","Unknown","1"
"12001024256 ","2","Wet","1"
"12001024258 ","1","Dry","1"
"12001024261 ","1","Dry","1"
"12001024266 ","1","Dry","1"
"12001024272 ","2","Wet","1"
"12001024277 ","2","Wet","1"
"12001024280 ","1","Dry","1"
"12001024282 ","2","Wet","1"
"12001024293 ","1","Dry","1"
"12001024302 ","1","Dry","1"
"12001024310 ","1","Dry","1"
"12001024327 ","1","Dry","1"
"12001024335 ","1","Dry","1"
"12001024340 ","1","Dry","1"
"12001024350 ","9","Unknown","1"
"12001024351 ","1","Dry","1"
"12001024367 ","1","Dry","1"
"12001024390 ","1","Dry","1"
"12001024506 ","2","Wet","1"
"12001024526 ","1","Dry","1"
"12001024530 ","1","Dry","1"
"12001024539 ","1","Dry","1"
"12001024548 ","1","Dry","1"
"12001024570 ","1","Dry","1"
"12001024575 ","2","Wet","1"
"12001024586 ","1","Dry","1"
"12001024587 ","1","Dry","1"
"12001024590 ","1","Dry","1"
"12001024607 ","1","Dry","1"
"12001024610 ","2","Wet","1"
"12001024617 ","1","Dry","1"
"12001024621 ","1","Dry","1"
"12001024625 ","2","Wet","1"
"12001024628 ","2","Wet","1"
"12001024631 ","1","Dry","1"
"12001024632 ","1","Dry","1"
"12001024635 ","1","Dry","1"
"12001024637 ","1","Dry","1"
"12001024643 ","1","Dry","1"
"12001024644 ","2","Wet","1"
"12001024646 ","1","Dry","1"
"12001024647 ","1","Dry","1"
"12001024650 ","1","Dry","1"
"12001024681 ","1","Dry","1"
"12001024722 ","1","Dry","1"
"12001024726 ","2","Wet","1"
"12001024732 ","2","Wet","1"
"12001024740 ","1","Dry","1"
"12001024753 ","1","Dry","1"
"12001024754 ","2","Wet","1"
"12001024766 ","1","Dry","1"
"12001024768 ","1","Dry","1"
"12001024799 ","1","Dry","1"
"12001024833 ","1","Dry","1"
"12001024873 ","2","Wet","1"
"12001024885 ","1","Dry","1"
"12001024888 ","1","Dry","1"
"12001024895 ","1","Dry","1"
"12001024899 ","1","Dry","1"
"12001024905 ","1","Dry","1"
"12001024940 ","1","Dry","1"
"12001024942 ","1","Dry","1"
"12001024946 ","1","Dry","1"
"12001024949 ","1","Dry","1"
"12001024982 ","1","Dry","1"
"12001024989 ","2","Wet","1"
"12001024996 ","1","Dry","1"
"12001025017 ","1","Dry","1"
"12001025024 ","1","Dry","1"
"12001025053 ","1","Dry","1"
"12001025076 ","1","Dry","1"
"12001025085 ","1","Dry","1"
"12001025087 ","2","Wet","1"
"12001025110 ","2","Wet","1"
"12001025201 ","1","Dry","1"
"12001025252 ","1","Dry","1"
"12001025259 ","1","Dry","1"
"12001025260 ","2","Wet","1"
"12001025274 ","2","Wet","1"
"12001025278 ","1","Dry","1"
"12001025298 ","1","Dry","1"
"12001025302 ","1","Dry","1"
"12001025318 ","1","Dry","1"
"12001025411 ","1","Dry","1"
"12001025417 ","1","Dry","1"
"12001025444 ","1","Dry","1"
"12001025505 ","1","Dry","1"
"12001025514 ","2","Wet","1"
"12001025517 ","1","Dry","1"
"12001025529 ","1","Dry","1"
"12001025532 ","1","Dry","1"
"12001025550 ","1","Dry","1"
"12001025555 ","1","Dry","1"
"12001025556 ","1","Dry","1"
"12001025561 ","9","Unknown","1"
"12001025564 ","1","Dry","1"
"12001025638 ","2","Wet","1"
"12001025643 ","1","Dry","1"
"12001025651 ","1","Dry","1"
"12001025656 ","2","Wet","1"
"12001025657 ","1","Dry","1"
"12001025658 ","1","Dry","1"
"12001025660 ","1","Dry","1"
"12001025663 ","1","Dry","1"
"12001025665 ","1","Dry","1"
"12001025668 ","1","Dry","1"
"12001025708 ","1","Dry","1"
"12001025713 ","1","Dry","1"
"12001025737 ","1","Dry","1"
"12001025750 ","1","Dry","1"
"12001025753 ","1","Dry","1"
"12001025756 ","2","Wet","1"
"12001025760 ","1","Dry","1"
"12001025791 ","1","Dry","1"
"12001025795 ","1","Dry","1"
"12001025801 ","1","Dry","1"
"12001025803 ","1","Dry","1"
"12001025805 ","1","Dry","1"
"12001025816 ","1","Dry","1"
"12001025825 ","1","Dry","1"
"12001025836 ","1","Dry","1"
"12001025839 ","1","Dry","1"
"12001025846 ","1","Dry","1"
"12001025853 ","1","Dry","1"
"12001025857 ","1","Dry","1"
"12001025899 ","1","Dry","1"
"12001025976 ","1","Dry","1"
"12001025977 ","1","Dry","1"
"12001025986 ","1","Dry","1"
"12001025992 ","1","Dry","1"
"12001026003 ","1","Dry","1"
"12001026004 ","1","Dry","1"
"12001026008 ","1","Dry","1"
"12001026012 ","1","Dry","1"
"12001026079 ","9","Unknown","1"
"12001026081 ","1","Dry","1"
"12001026101 ","1","Dry","1"
"12001026116 ","1","Dry","1"
"12001026117 ","1","Dry","1"
"12001026132 ","1","Dry","1"
"12001026134 ","1","Dry","1"
"12001026138 ","9","Unknown","1"
"12001026141 ","1","Dry","1"
"12001026161 ","1","Dry","1"
"12001026162 ","1","Dry","1"
"12001026166 ","1","Dry","1"
"12001026171 ","1","Dry","1"
"12001026175 ","1","Dry","1"
"12001026184 ","1","Dry","1"
"12001026196 ","1","Dry","1"
"12001026199 ","2","Wet","1"
"12001026201 ","2","Wet","1"
"12001026311 ","1","Dry","1"
"12001026328 ","1","Dry","1"
"12001026339 ","1","Dry","1"
"12001026352 ","1","Dry","1"
"12001026365 ","2","Wet","1"
"12001026382 ","1","Dry","1"
"12001026385 ","1","Dry","1"
"12001026403 ","1","Dry","1"
"12001026409 ","1","Dry","1"
"12001026412 ","1","Dry","1"
"12001026413 ","1","Dry","1"
"12001026414 ","1","Dry","1"
"12001026453 ","1","Dry","1"
"12001026465 ","1","Dry","1"
"12001026472 ","1","Dry","1"
"12001026515 ","1","Dry","1"
"12001026550 ","1","Dry","1"
"12001026617 ","2","Wet","1"
"12001026619 ","1","Dry","1"
"12001026629 ","2","Wet","1"
"12001026636 ","1","Dry","1"
"12001026701 ","1","Dry","1"
"12001026709 ","1","Dry","1"
"12001026713 ","1","Dry","1"
"12001026723 ","1","Dry","1"
"12001026725 ","1","Dry","1"
"12001026728 ","1","Dry","1"
"12001026730 ","1","Dry","1"
"12001026734 ","1","Dry","1"
"12001026737 ","9","Unknown","1"
"12001026738 ","1","Dry","1"
"12001026741 ","1","Dry","1"
"12001026777 ","1","Dry","1"
"12001026779 ","1","Dry","1"
"12001026781 ","2","Wet","1"
"12001026785 ","1","Dry","1"
"12001026787 ","2","Wet","1"
"12001026791 ","2","Wet","1"
"12001026794 ","1","Dry","1"
"12001026795 ","1","Dry","1"
"12001026797 ","1","Dry","1"
"12001026809 ","1","Dry","1"
"12001026822 ","1","Dry","1"
"12001026828 ","2","Wet","1"
"12001026830 ","2","Wet","1"
"12001026831 ","2","Wet","1"
"12001026835 ","1","Dry","1"
"12001026866 ","1","Dry","1"
"12001026869 ","1","Dry","1"
"12001026917 ","1","Dry","1"
"12001027015 ","1","Dry","1"
"12001027026 ","1","Dry","1"
"12001027027 ","1","Dry","1"
"12001027051 ","1","Dry","1"
"12001027057 ","1","Dry","1"
"12001027060 ","1","Dry","1"
"12001027062 ","2","Wet","1"
"12001027065 ","1","Dry","1"
"12001027077 ","1","Dry","1"
"12001027120 ","1","Dry","1"
"12001027124 ","1","Dry","1"
"12001027130 ","1","Dry","1"
"12001027133 ","2","Wet","1"
"12001027136 ","1","Dry","1"
"12001027138 ","9","Unknown","1"
